sample_id,source_file,group_id,fault_type,fault_size,load,window_start,window_end,split
4703,200.mat.txt,200,outer_race,0.014,3,105984,107008,test
4704,200.mat.txt,200,outer_race,0.014,3,106496,107520,test
4705,200.mat.txt,200,outer_race,0.014,3,107008,108032,test
4706,200.mat.txt,200,outer_race,0.014,3,107520,108544,test
4707,200.mat.txt,200,outer_race,0.014,3,108032,109056,test
4708,200.mat.txt,200,outer_race,0.014,3,108544,109568,test
4709,200.mat.txt,200,outer_race,0.014,3,109056,110080,test
4710,200.mat.txt,200,outer_race,0.014,3,109568,110592,test
4711,200.mat.txt,200,outer_race,0.014,3,110080,111104,test
4712,200.mat.txt,200,outer_race,0.014,3,110592,111616,test
4713,200.mat.txt,200,outer_race,0.014,3,111104,112128,test
4714,200.mat.txt,200,outer_race,0.014,3,111616,112640,test
4715,200.mat.txt,200,outer_race,0.014,3,112128,113152,test
4716,200.mat.txt,200,outer_race,0.014,3,112640,113664,test
4717,200.mat.txt,200,outer_race,0.014,3,113152,114176,test
4718,200.mat.txt,200,outer_race,0.014,3,113664,114688,test
4719,200.mat.txt,200,outer_race,0.014,3,114176,115200,test
4720,200.mat.txt,200,outer_race,0.014,3,114688,115712,test
4721,200.mat.txt,200,outer_race,0.014,3,115200,116224,test
4722,200.mat.txt,200,outer_race,0.014,3,115712,116736,test
4723,200.mat.txt,200,outer_race,0.014,3,116224,117248,test
4724,200.mat.txt,200,outer_race,0.014,3,116736,117760,test
4725,200.mat.txt,200,outer_race,0.014,3,117248,118272,test
4726,200.mat.txt,200,outer_race,0.014,3,117760,118784,test
4727,200.mat.txt,200,outer_race,0.014,3,118272,119296,test
4728,200.mat.txt,200,outer_race,0.014,3,118784,119808,test
4729,200.mat.txt,200,outer_race,0.014,3,119296,120320,test
4730,200.mat.txt,200,outer_race,0.014,3,119808,120832,test
4731,200.mat.txt,200,outer_race,0.014,3,120320,121344,test
4732,200.mat.txt,200,outer_race,0.014,3,120832,121856,test
4733,234.mat.txt,234,outer_race,0.021,0,0,1024,train
4734,234.mat.txt,234,outer_race,0.021,0,512,1536,train
4735,234.mat.txt,234,outer_race,0.021,0,1024,2048,train
4736,234.mat.txt,234,outer_race,0.021,0,1536,2560,train
4737,234.mat.txt,234,outer_race,0.021,0,2048,3072,train
4738,234.mat.txt,234,outer_race,0.021,0,2560,3584,train
4739,234.mat.txt,234,outer_race,0.021,0,3072,4096,train
4740,234.mat.txt,234,outer_race,0.021,0,3584,4608,train
4741,234.mat.txt,234,outer_race,0.021,0,4096,5120,train
4742,234.mat.txt,234,outer_race,0.021,0,4608,5632,train
4743,234.mat.txt,234,outer_race,0.021,0,5120,6144,train
4744,234.mat.txt,234,outer_race,0.021,0,5632,6656,train
4745,234.mat.txt,234,outer_race,0.021,0,6144,7168,train
4746,234.mat.txt,234,outer_race,0.021,0,6656,7680,train
4747,234.mat.txt,234,outer_race,0.021,0,7168,8192,train
4748,234.mat.txt,234,outer_race,0.021,0,7680,8704,train
4749,234.mat.txt,234,outer_race,0.021,0,8192,9216,train
4750,234.mat.txt,234,outer_race,0.021,0,8704,9728,train
4751,234.mat.txt,234,outer_race,0.021,0,9216,10240,train
4752,234.mat.txt,234,outer_race,0.021,0,9728,10752,train
4753,234.mat.txt,234,outer_race,0.021,0,10240,11264,train
4754,234.mat.txt,234,outer_race,0.021,0,10752,11776,train
4755,234.mat.txt,234,outer_race,0.021,0,11264,12288,train
4756,234.mat.txt,234,outer_race,0.021,0,11776,12800,train
4757,234.mat.txt,234,outer_race,0.021,0,12288,13312,train
4758,234.mat.txt,234,outer_race,0.021,0,12800,13824,train
4759,234.mat.txt,234,outer_race,0.021,0,13312,14336,train
4760,234.mat.txt,234,outer_race,0.021,0,13824,14848,train
4761,234.mat.txt,234,outer_race,0.021,0,14336,15360,train
4762,234.mat.txt,234,outer_race,0.021,0,14848,15872,train
4763,234.mat.txt,234,outer_race,0.021,0,15360,16384,train
4764,234.mat.txt,234,outer_race,0.021,0,15872,16896,train
4765,234.mat.txt,234,outer_race,0.021,0,16384,17408,train
4766,234.mat.txt,234,outer_race,0.021,0,16896,17920,train
4767,234.mat.txt,234,outer_race,0.021,0,17408,18432,train
4768,234.mat.txt,234,outer_race,0.021,0,17920,18944,train
4769,234.mat.txt,234,outer_race,0.021,0,18432,19456,train
4770,234.mat.txt,234,outer_race,0.021,0,18944,19968,train
4771,234.mat.txt,234,outer_race,0.021,0,19456,20480,train
4772,234.mat.txt,234,outer_race,0.021,0,19968,20992,train
4773,234.mat.txt,234,outer_race,0.021,0,20480,21504,train
4774,234.mat.txt,234,outer_race,0.021,0,20992,22016,train
4775,234.mat.txt,234,outer_race,0.021,0,21504,22528,train
4776,234.mat.txt,234,outer_race,0.021,0,22016,23040,train
4777,234.mat.txt,234,outer_race,0.021,0,22528,23552,train
4778,234.mat.txt,234,outer_race,0.021,0,23040,24064,train
4779,234.mat.txt,234,outer_race,0.021,0,23552,24576,train
4780,234.mat.txt,234,outer_race,0.021,0,24064,25088,train
4781,234.mat.txt,234,outer_race,0.021,0,24576,25600,train
4782,234.mat.txt,234,outer_race,0.021,0,25088,26112,train
4783,234.mat.txt,234,outer_race,0.021,0,25600,26624,train
4784,234.mat.txt,234,outer_race,0.021,0,26112,27136,train
4785,234.mat.txt,234,outer_race,0.021,0,26624,27648,train
4786,234.mat.txt,234,outer_race,0.021,0,27136,28160,train
4787,234.mat.txt,234,outer_race,0.021,0,27648,28672,train
4788,234.mat.txt,234,outer_race,0.021,0,28160,29184,train
4789,234.mat.txt,234,outer_race,0.021,0,28672,29696,train
4790,234.mat.txt,234,outer_race,0.021,0,29184,30208,train
4791,234.mat.txt,234,outer_race,0.021,0,29696,30720,train
4792,234.mat.txt,234,outer_race,0.021,0,30208,31232,train
4793,234.mat.txt,234,outer_race,0.021,0,30720,31744,train
4794,234.mat.txt,234,outer_race,0.021,0,31232,32256,train
4795,234.mat.txt,234,outer_race,0.021,0,31744,32768,train
4796,234.mat.txt,234,outer_race,0.021,0,32256,33280,train
4797,234.mat.txt,234,outer_race,0.021,0,32768,33792,train
4798,234.mat.txt,234,outer_race,0.021,0,33280,34304,train
4799,234.mat.txt,234,outer_race,0.021,0,33792,34816,train
4800,234.mat.txt,234,outer_race,0.021,0,34304,35328,train
4801,234.mat.txt,234,outer_race,0.021,0,34816,35840,train
4802,234.mat.txt,234,outer_race,0.021,0,35328,36352,train
4803,234.mat.txt,234,outer_race,0.021,0,35840,36864,train
4804,234.mat.txt,234,outer_race,0.021,0,36352,37376,train
4805,234.mat.txt,234,outer_race,0.021,0,36864,37888,train
4806,234.mat.txt,234,outer_race,0.021,0,37376,38400,train
4807,234.mat.txt,234,outer_race,0.021,0,37888,38912,train
4808,234.mat.txt,234,outer_race,0.021,0,38400,39424,train
4809,234.mat.txt,234,outer_race,0.021,0,38912,39936,train
4810,234.mat.txt,234,outer_race,0.021,0,39424,40448,train
4811,234.mat.txt,234,outer_race,0.021,0,39936,40960,train
4812,234.mat.txt,234,outer_race,0.021,0,40448,41472,train
4813,234.mat.txt,234,outer_race,0.021,0,40960,41984,train
4814,234.mat.txt,234,outer_race,0.021,0,41472,42496,train
4815,234.mat.txt,234,outer_race,0.021,0,41984,43008,train
4816,234.mat.txt,234,outer_race,0.021,0,42496,43520,train
4817,234.mat.txt,234,outer_race,0.021,0,43008,44032,train
4818,234.mat.txt,234,outer_race,0.021,0,43520,44544,train
4819,234.mat.txt,234,outer_race,0.021,0,44032,45056,train
4820,234.mat.txt,234,outer_race,0.021,0,44544,45568,train
4821,234.mat.txt,234,outer_race,0.021,0,45056,46080,train
4822,234.mat.txt,234,outer_race,0.021,0,45568,46592,train
4823,234.mat.txt,234,outer_race,0.021,0,46080,47104,train
4824,234.mat.txt,234,outer_race,0.021,0,46592,47616,train
4825,234.mat.txt,234,outer_race,0.021,0,47104,48128,train
4826,234.mat.txt,234,outer_race,0.021,0,47616,48640,train
4827,234.mat.txt,234,outer_race,0.021,0,48128,49152,train
4828,234.mat.txt,234,outer_race,0.021,0,48640,49664,train
4829,234.mat.txt,234,outer_race,0.021,0,49152,50176,train
4830,234.mat.txt,234,outer_race,0.021,0,49664,50688,train
4831,234.mat.txt,234,outer_race,0.021,0,50176,51200,train
4832,234.mat.txt,234,outer_race,0.021,0,50688,51712,train
4833,234.mat.txt,234,outer_race,0.021,0,51200,52224,train
4834,234.mat.txt,234,outer_race,0.021,0,51712,52736,train
4835,234.mat.txt,234,outer_race,0.021,0,52224,53248,train
4836,234.mat.txt,234,outer_race,0.021,0,52736,53760,train
4837,234.mat.txt,234,outer_race,0.021,0,53248,54272,train
4838,234.mat.txt,234,outer_race,0.021,0,53760,54784,train
4839,234.mat.txt,234,outer_race,0.021,0,54272,55296,train
4840,234.mat.txt,234,outer_race,0.021,0,54784,55808,train
4841,234.mat.txt,234,outer_race,0.021,0,55296,56320,train
4842,234.mat.txt,234,outer_race,0.021,0,55808,56832,train
4843,234.mat.txt,234,outer_race,0.021,0,56320,57344,train
4844,234.mat.txt,234,outer_race,0.021,0,56832,57856,train
4845,234.mat.txt,234,outer_race,0.021,0,57344,58368,train
4846,234.mat.txt,234,outer_race,0.021,0,57856,58880,train
4847,234.mat.txt,234,outer_race,0.021,0,58368,59392,train
4848,234.mat.txt,234,outer_race,0.021,0,58880,59904,train
4849,234.mat.txt,234,outer_race,0.021,0,59392,60416,train
4850,234.mat.txt,234,outer_race,0.021,0,59904,60928,train
4851,234.mat.txt,234,outer_race,0.021,0,60416,61440,train
4852,234.mat.txt,234,outer_race,0.021,0,60928,61952,train
4853,234.mat.txt,234,outer_race,0.021,0,61440,62464,train
4854,234.mat.txt,234,outer_race,0.021,0,61952,62976,train
4855,234.mat.txt,234,outer_race,0.021,0,62464,63488,train
4856,234.mat.txt,234,outer_race,0.021,0,62976,64000,train
4857,234.mat.txt,234,outer_race,0.021,0,63488,64512,train
4858,234.mat.txt,234,outer_race,0.021,0,64000,65024,train
4859,234.mat.txt,234,outer_race,0.021,0,64512,65536,train
4860,234.mat.txt,234,outer_race,0.021,0,65024,66048,train
4861,234.mat.txt,234,outer_race,0.021,0,65536,66560,train
4862,234.mat.txt,234,outer_race,0.021,0,66048,67072,train
4863,234.mat.txt,234,outer_race,0.021,0,66560,67584,train
4864,234.mat.txt,234,outer_race,0.021,0,67072,68096,train
4865,234.mat.txt,234,outer_race,0.021,0,67584,68608,train
4866,234.mat.txt,234,outer_race,0.021,0,68096,69120,train
4867,234.mat.txt,234,outer_race,0.021,0,68608,69632,train
4868,234.mat.txt,234,outer_race,0.021,0,69120,70144,train
4869,234.mat.txt,234,outer_race,0.021,0,69632,70656,train
4870,234.mat.txt,234,outer_race,0.021,0,70144,71168,train
4871,234.mat.txt,234,outer_race,0.021,0,70656,71680,train
4872,234.mat.txt,234,outer_race,0.021,0,71168,72192,train
4873,234.mat.txt,234,outer_race,0.021,0,71680,72704,train
4874,234.mat.txt,234,outer_race,0.021,0,72192,73216,train
4875,234.mat.txt,234,outer_race,0.021,0,72704,73728,train
4876,234.mat.txt,234,outer_race,0.021,0,73216,74240,train
4877,234.mat.txt,234,outer_race,0.021,0,73728,74752,train
4878,234.mat.txt,234,outer_race,0.021,0,74240,75264,train
4879,234.mat.txt,234,outer_race,0.021,0,74752,75776,train
4880,234.mat.txt,234,outer_race,0.021,0,75264,76288,train
4881,234.mat.txt,234,outer_race,0.021,0,75776,76800,train
4882,234.mat.txt,234,outer_race,0.021,0,76288,77312,train
4883,234.mat.txt,234,outer_race,0.021,0,76800,77824,train
4884,234.mat.txt,234,outer_race,0.021,0,77312,78336,train
4885,234.mat.txt,234,outer_race,0.021,0,77824,78848,train
4886,234.mat.txt,234,outer_race,0.021,0,78336,79360,train
4887,234.mat.txt,234,outer_race,0.021,0,78848,79872,train
4888,234.mat.txt,234,outer_race,0.021,0,79360,80384,train
4889,234.mat.txt,234,outer_race,0.021,0,79872,80896,train
4890,234.mat.txt,234,outer_race,0.021,0,80384,81408,train
4891,234.mat.txt,234,outer_race,0.021,0,80896,81920,train
4892,234.mat.txt,234,outer_race,0.021,0,81408,82432,train
4893,234.mat.txt,234,outer_race,0.021,0,81920,82944,train
4894,234.mat.txt,234,outer_race,0.021,0,82432,83456,train
4895,234.mat.txt,234,outer_race,0.021,0,82944,83968,train
4896,234.mat.txt,234,outer_race,0.021,0,83456,84480,train
4897,234.mat.txt,234,outer_race,0.021,0,83968,84992,train
4898,234.mat.txt,234,outer_race,0.021,0,84480,85504,train
4899,234.mat.txt,234,outer_race,0.021,0,84992,86016,train
4900,234.mat.txt,234,outer_race,0.021,0,85504,86528,train
4901,234.mat.txt,234,outer_race,0.021,0,86016,87040,train
4902,234.mat.txt,234,outer_race,0.021,0,86528,87552,train
4903,234.mat.txt,234,outer_race,0.021,0,87040,88064,train
4904,234.mat.txt,234,outer_race,0.021,0,87552,88576,train
4905,234.mat.txt,234,outer_race,0.021,0,88064,89088,train
4906,234.mat.txt,234,outer_race,0.021,0,88576,89600,train
4907,234.mat.txt,234,outer_race,0.021,0,89088,90112,train
4908,234.mat.txt,234,outer_race,0.021,0,89600,90624,train
4909,234.mat.txt,234,outer_race,0.021,0,90112,91136,train
4910,234.mat.txt,234,outer_race,0.021,0,90624,91648,train
4911,234.mat.txt,234,outer_race,0.021,0,91136,92160,train
4912,234.mat.txt,234,outer_race,0.021,0,91648,92672,train
4913,234.mat.txt,234,outer_race,0.021,0,92160,93184,train
4914,234.mat.txt,234,outer_race,0.021,0,92672,93696,train
4915,234.mat.txt,234,outer_race,0.021,0,93184,94208,train
4916,234.mat.txt,234,outer_race,0.021,0,93696,94720,train
4917,234.mat.txt,234,outer_race,0.021,0,94208,95232,train
4918,234.mat.txt,234,outer_race,0.021,0,94720,95744,train
4919,234.mat.txt,234,outer_race,0.021,0,95232,96256,train
4920,234.mat.txt,234,outer_race,0.021,0,95744,96768,train
4921,234.mat.txt,234,outer_race,0.021,0,96256,97280,train
4922,234.mat.txt,234,outer_race,0.021,0,96768,97792,train
4923,234.mat.txt,234,outer_race,0.021,0,97280,98304,train
4924,234.mat.txt,234,outer_race,0.021,0,97792,98816,train
4925,234.mat.txt,234,outer_race,0.021,0,98304,99328,train
4926,234.mat.txt,234,outer_race,0.021,0,98816,99840,train
4927,234.mat.txt,234,outer_race,0.021,0,99328,100352,train
4928,234.mat.txt,234,outer_race,0.021,0,99840,100864,train
4929,234.mat.txt,234,outer_race,0.021,0,100352,101376,train
4930,234.mat.txt,234,outer_race,0.021,0,100864,101888,train
4931,234.mat.txt,234,outer_race,0.021,0,101376,102400,train
4932,234.mat.txt,234,outer_race,0.021,0,101888,102912,train
4933,234.mat.txt,234,outer_race,0.021,0,102400,103424,train
4934,234.mat.txt,234,outer_race,0.021,0,102912,103936,train
4935,234.mat.txt,234,outer_race,0.021,0,103424,104448,train
4936,234.mat.txt,234,outer_race,0.021,0,103936,104960,train
4937,234.mat.txt,234,outer_race,0.021,0,104448,105472,train
4938,234.mat.txt,234,outer_race,0.021,0,104960,105984,train
4939,234.mat.txt,234,outer_race,0.021,0,105472,106496,train
4940,234.mat.txt,234,outer_race,0.021,0,105984,107008,train
4941,234.mat.txt,234,outer_race,0.021,0,106496,107520,train
4942,234.mat.txt,234,outer_race,0.021,0,107008,108032,train
4943,234.mat.txt,234,outer_race,0.021,0,107520,108544,train
4944,234.mat.txt,234,outer_race,0.021,0,108032,109056,train
4945,234.mat.txt,234,outer_race,0.021,0,108544,109568,train
4946,234.mat.txt,234,outer_race,0.021,0,109056,110080,train
4947,234.mat.txt,234,outer_race,0.021,0,109568,110592,train
4948,234.mat.txt,234,outer_race,0.021,0,110080,111104,train
4949,234.mat.txt,234,outer_race,0.021,0,110592,111616,train
4950,234.mat.txt,234,outer_race,0.021,0,111104,112128,train
4951,234.mat.txt,234,outer_race,0.021,0,111616,112640,train
4952,234.mat.txt,234,outer_race,0.021,0,112128,113152,train
4953,234.mat.txt,234,outer_race,0.021,0,112640,113664,train
4954,234.mat.txt,234,outer_race,0.021,0,113152,114176,train
4955,234.mat.txt,234,outer_race,0.021,0,113664,114688,train
4956,234.mat.txt,234,outer_race,0.021,0,114176,115200,train
4957,234.mat.txt,234,outer_race,0.021,0,114688,115712,train
4958,234.mat.txt,234,outer_race,0.021,0,115200,116224,train
4959,234.mat.txt,234,outer_race,0.021,0,115712,116736,train
4960,234.mat.txt,234,outer_race,0.021,0,116224,117248,train
4961,234.mat.txt,234,outer_race,0.021,0,116736,117760,train
4962,234.mat.txt,234,outer_race,0.021,0,117248,118272,train
4963,234.mat.txt,234,outer_race,0.021,0,117760,118784,train
4964,234.mat.txt,234,outer_race,0.021,0,118272,119296,train
4965,234.mat.txt,234,outer_race,0.021,0,118784,119808,train
4966,234.mat.txt,234,outer_race,0.021,0,119296,120320,train
4967,234.mat.txt,234,outer_race,0.021,0,119808,120832,train
4968,234.mat.txt,234,outer_race,0.021,0,120320,121344,train
4969,234.mat.txt,234,outer_race,0.021,0,120832,121856,train
4970,234.mat.txt,234,outer_race,0.021,0,121344,122368,train
4971,235.mat.txt,235,outer_race,0.021,1,0,1024,train
4972,235.mat.txt,235,outer_race,0.021,1,512,1536,train
4973,235.mat.txt,235,outer_race,0.021,1,1024,2048,train
4974,235.mat.txt,235,outer_race,0.021,1,1536,2560,train
4975,235.mat.txt,235,outer_race,0.021,1,2048,3072,train
4976,235.mat.txt,235,outer_race,0.021,1,2560,3584,train
4977,235.mat.txt,235,outer_race,0.021,1,3072,4096,train
4978,235.mat.txt,235,outer_race,0.021,1,3584,4608,train
4979,235.mat.txt,235,outer_race,0.021,1,4096,5120,train
4980,235.mat.txt,235,outer_race,0.021,1,4608,5632,train
4981,235.mat.txt,235,outer_race,0.021,1,5120,6144,train
4982,235.mat.txt,235,outer_race,0.021,1,5632,6656,train
4983,235.mat.txt,235,outer_race,0.021,1,6144,7168,train
4984,235.mat.txt,235,outer_race,0.021,1,6656,7680,train
4985,235.mat.txt,235,outer_race,0.021,1,7168,8192,train
4986,235.mat.txt,235,outer_race,0.021,1,7680,8704,train
4987,235.mat.txt,235,outer_race,0.021,1,8192,9216,train
4988,235.mat.txt,235,outer_race,0.021,1,8704,9728,train
4989,235.mat.txt,235,outer_race,0.021,1,9216,10240,train
4990,235.mat.txt,235,outer_race,0.021,1,9728,10752,train
4991,235.mat.txt,235,outer_race,0.021,1,10240,11264,train
4992,235.mat.txt,235,outer_race,0.021,1,10752,11776,train
4993,235.mat.txt,235,outer_race,0.021,1,11264,12288,train
4994,235.mat.txt,235,outer_race,0.021,1,11776,12800,train
4995,235.mat.txt,235,outer_race,0.021,1,12288,13312,train
4996,235.mat.txt,235,outer_race,0.021,1,12800,13824,train
4997,235.mat.txt,235,outer_race,0.021,1,13312,14336,train
4998,235.mat.txt,235,outer_race,0.021,1,13824,14848,train
4999,235.mat.txt,235,outer_race,0.021,1,14336,15360,train
5000,235.mat.txt,235,outer_race,0.021,1,14848,15872,train
5001,235.mat.txt,235,outer_race,0.021,1,15360,16384,train
5002,235.mat.txt,235,outer_race,0.021,1,15872,16896,train
5003,235.mat.txt,235,outer_race,0.021,1,16384,17408,train
5004,235.mat.txt,235,outer_race,0.021,1,16896,17920,train
5005,235.mat.txt,235,outer_race,0.021,1,17408,18432,train
5006,235.mat.txt,235,outer_race,0.021,1,17920,18944,train
5007,235.mat.txt,235,outer_race,0.021,1,18432,19456,train
5008,235.mat.txt,235,outer_race,0.021,1,18944,19968,train
5009,235.mat.txt,235,outer_race,0.021,1,19456,20480,train
5010,235.mat.txt,235,outer_race,0.021,1,19968,20992,train
5011,235.mat.txt,235,outer_race,0.021,1,20480,21504,train
5012,235.mat.txt,235,outer_race,0.021,1,20992,22016,train
5013,235.mat.txt,235,outer_race,0.021,1,21504,22528,train
5014,235.mat.txt,235,outer_race,0.021,1,22016,23040,train
5015,235.mat.txt,235,outer_race,0.021,1,22528,23552,train
5016,235.mat.txt,235,outer_race,0.021,1,23040,24064,train
5017,235.mat.txt,235,outer_race,0.021,1,23552,24576,train
5018,235.mat.txt,235,outer_race,0.021,1,24064,25088,train
5019,235.mat.txt,235,outer_race,0.021,1,24576,25600,train
5020,235.mat.txt,235,outer_race,0.021,1,25088,26112,train
5021,235.mat.txt,235,outer_race,0.021,1,25600,26624,train
5022,235.mat.txt,235,outer_race,0.021,1,26112,27136,train
5023,235.mat.txt,235,outer_race,0.021,1,26624,27648,train
5024,235.mat.txt,235,outer_race,0.021,1,27136,28160,train
5025,235.mat.txt,235,outer_race,0.021,1,27648,28672,train
5026,235.mat.txt,235,outer_race,0.021,1,28160,29184,train
5027,235.mat.txt,235,outer_race,0.021,1,28672,29696,train
5028,235.mat.txt,235,outer_race,0.021,1,29184,30208,train
5029,235.mat.txt,235,outer_race,0.021,1,29696,30720,train
5030,235.mat.txt,235,outer_race,0.021,1,30208,31232,train
5031,235.mat.txt,235,outer_race,0.021,1,30720,31744,train
5032,235.mat.txt,235,outer_race,0.021,1,31232,32256,train
5033,235.mat.txt,235,outer_race,0.021,1,31744,32768,train
5034,235.mat.txt,235,outer_race,0.021,1,32256,33280,train
5035,235.mat.txt,235,outer_race,0.021,1,32768,33792,train
5036,235.mat.txt,235,outer_race,0.021,1,33280,34304,train
5037,235.mat.txt,235,outer_race,0.021,1,33792,34816,train
5038,235.mat.txt,235,outer_race,0.021,1,34304,35328,train
5039,235.mat.txt,235,outer_race,0.021,1,34816,35840,train
5040,235.mat.txt,235,outer_race,0.021,1,35328,36352,train
5041,235.mat.txt,235,outer_race,0.021,1,35840,36864,train
5042,235.mat.txt,235,outer_race,0.021,1,36352,37376,train
5043,235.mat.txt,235,outer_race,0.021,1,36864,37888,train
5044,235.mat.txt,235,outer_race,0.021,1,37376,38400,train
5045,235.mat.txt,235,outer_race,0.021,1,37888,38912,train
5046,235.mat.txt,235,outer_race,0.021,1,38400,39424,train
5047,235.mat.txt,235,outer_race,0.021,1,38912,39936,train
5048,235.mat.txt,235,outer_race,0.021,1,39424,40448,train
5049,235.mat.txt,235,outer_race,0.021,1,39936,40960,train
5050,235.mat.txt,235,outer_race,0.021,1,40448,41472,train
5051,235.mat.txt,235,outer_race,0.021,1,40960,41984,train
5052,235.mat.txt,235,outer_race,0.021,1,41472,42496,train
5053,235.mat.txt,235,outer_race,0.021,1,41984,43008,train
5054,235.mat.txt,235,outer_race,0.021,1,42496,43520,train
5055,235.mat.txt,235,outer_race,0.021,1,43008,44032,train
5056,235.mat.txt,235,outer_race,0.021,1,43520,44544,train
5057,235.mat.txt,235,outer_race,0.021,1,44032,45056,train
5058,235.mat.txt,235,outer_race,0.021,1,44544,45568,train
5059,235.mat.txt,235,outer_race,0.021,1,45056,46080,train
5060,235.mat.txt,235,outer_race,0.021,1,45568,46592,train
5061,235.mat.txt,235,outer_race,0.021,1,46080,47104,train
5062,235.mat.txt,235,outer_race,0.021,1,46592,47616,train
5063,235.mat.txt,235,outer_race,0.021,1,47104,48128,train
5064,235.mat.txt,235,outer_race,0.021,1,47616,48640,train
5065,235.mat.txt,235,outer_race,0.021,1,48128,49152,train
5066,235.mat.txt,235,outer_race,0.021,1,48640,49664,train
5067,235.mat.txt,235,outer_race,0.021,1,49152,50176,train
5068,235.mat.txt,235,outer_race,0.021,1,49664,50688,train
5069,235.mat.txt,235,outer_race,0.021,1,50176,51200,train
5070,235.mat.txt,235,outer_race,0.021,1,50688,51712,train
5071,235.mat.txt,235,outer_race,0.021,1,51200,52224,train
5072,235.mat.txt,235,outer_race,0.021,1,51712,52736,train
5073,235.mat.txt,235,outer_race,0.021,1,52224,53248,train
5074,235.mat.txt,235,outer_race,0.021,1,52736,53760,train
5075,235.mat.txt,235,outer_race,0.021,1,53248,54272,train
5076,235.mat.txt,235,outer_race,0.021,1,53760,54784,train
5077,235.mat.txt,235,outer_race,0.021,1,54272,55296,train
5078,235.mat.txt,235,outer_race,0.021,1,54784,55808,train
5079,235.mat.txt,235,outer_race,0.021,1,55296,56320,train
5080,235.mat.txt,235,outer_race,0.021,1,55808,56832,train
5081,235.mat.txt,235,outer_race,0.021,1,56320,57344,train
5082,235.mat.txt,235,outer_race,0.021,1,56832,57856,train
5083,235.mat.txt,235,outer_race,0.021,1,57344,58368,train
5084,235.mat.txt,235,outer_race,0.021,1,57856,58880,train
5085,235.mat.txt,235,outer_race,0.021,1,58368,59392,train
5086,235.mat.txt,235,outer_race,0.021,1,58880,59904,train
5087,235.mat.txt,235,outer_race,0.021,1,59392,60416,train
5088,235.mat.txt,235,outer_race,0.021,1,59904,60928,train
5089,235.mat.txt,235,outer_race,0.021,1,60416,61440,train
5090,235.mat.txt,235,outer_race,0.021,1,60928,61952,train
5091,235.mat.txt,235,outer_race,0.021,1,61440,62464,train
5092,235.mat.txt,235,outer_race,0.021,1,61952,62976,train
5093,235.mat.txt,235,outer_race,0.021,1,62464,63488,train
5094,235.mat.txt,235,outer_race,0.021,1,62976,64000,train
5095,235.mat.txt,235,outer_race,0.021,1,63488,64512,train
5096,235.mat.txt,235,outer_race,0.021,1,64000,65024,train
5097,235.mat.txt,235,outer_race,0.021,1,64512,65536,train
5098,235.mat.txt,235,outer_race,0.021,1,65024,66048,train
5099,235.mat.txt,235,outer_race,0.021,1,65536,66560,train
5100,235.mat.txt,235,outer_race,0.021,1,66048,67072,train
5101,235.mat.txt,235,outer_race,0.021,1,66560,67584,train
5102,235.mat.txt,235,outer_race,0.021,1,67072,68096,train
5103,235.mat.txt,235,outer_race,0.021,1,67584,68608,train
5104,235.mat.txt,235,outer_race,0.021,1,68096,69120,train
5105,235.mat.txt,235,outer_race,0.021,1,68608,69632,train
5106,235.mat.txt,235,outer_race,0.021,1,69120,70144,train
5107,235.mat.txt,235,outer_race,0.021,1,69632,70656,train
5108,235.mat.txt,235,outer_race,0.021,1,70144,71168,train
5109,235.mat.txt,235,outer_race,0.021,1,70656,71680,train
5110,235.mat.txt,235,outer_race,0.021,1,71168,72192,train
5111,235.mat.txt,235,outer_race,0.021,1,71680,72704,train
5112,235.mat.txt,235,outer_race,0.021,1,72192,73216,train
5113,235.mat.txt,235,outer_race,0.021,1,72704,73728,train
5114,235.mat.txt,235,outer_race,0.021,1,73216,74240,train
5115,235.mat.txt,235,outer_race,0.021,1,73728,74752,train
5116,235.mat.txt,235,outer_race,0.021,1,74240,75264,train
5117,235.mat.txt,235,outer_race,0.021,1,74752,75776,train
5118,235.mat.txt,235,outer_race,0.021,1,75264,76288,train
5119,235.mat.txt,235,outer_race,0.021,1,75776,76800,train
5120,235.mat.txt,235,outer_race,0.021,1,76288,77312,train
5121,235.mat.txt,235,outer_race,0.021,1,76800,77824,train
5122,235.mat.txt,235,outer_race,0.021,1,77312,78336,train
5123,235.mat.txt,235,outer_race,0.021,1,77824,78848,train
5124,235.mat.txt,235,outer_race,0.021,1,78336,79360,train
5125,235.mat.txt,235,outer_race,0.021,1,78848,79872,train
5126,235.mat.txt,235,outer_race,0.021,1,79360,80384,train
5127,235.mat.txt,235,outer_race,0.021,1,79872,80896,train
5128,235.mat.txt,235,outer_race,0.021,1,80384,81408,train
5129,235.mat.txt,235,outer_race,0.021,1,80896,81920,train
5130,235.mat.txt,235,outer_race,0.021,1,81408,82432,train
5131,235.mat.txt,235,outer_race,0.021,1,81920,82944,train
5132,235.mat.txt,235,outer_race,0.021,1,82432,83456,train
5133,235.mat.txt,235,outer_race,0.021,1,82944,83968,train
5134,235.mat.txt,235,outer_race,0.021,1,83456,84480,train
5135,235.mat.txt,235,outer_race,0.021,1,83968,84992,train
5136,235.mat.txt,235,outer_race,0.021,1,84480,85504,train
5137,235.mat.txt,235,outer_race,0.021,1,84992,86016,train
5138,235.mat.txt,235,outer_race,0.021,1,85504,86528,train
